trans_id,Card_Type,Amount,Gender,City,Date,Exp_id
18388,1,104347,F,"Satana, India",28-Jul-14,1
18389,3,20388,F,"Oddanchatram, India",3-Mar-14,3
18390,3,146664,M,"Wani, India",2-Feb-14,2
18391,3,221113,F,"Yamunanagar, India",13-Jan-14,4
18392,4,27874,F,"Mavoor, India",3-Apr-14,1
18393,4,251045,F,"Sahaswan, India",10-Aug-14,1
18394,3,290618,F,"Surandai, India",1-Apr-14,4
18395,3,262776,M,"Khambhat, India",16-Jul-14,4
18396,4,157866,M,"Manmad, India",8-Apr-15,4
18397,3,150811,M,"Najibabad, India",9-Jan-14,5
18398,3,113340,M,"Naila Janjgir, India",8-Jan-15,2
18399,4,212271,F,"Thiruvananthapuram, India",18-May-15,5
18400,1,173779,F,"Periyasemur, India",7-Aug-14,5
18401,2,18242,F,"Kalyan-Dombivali, India",13-Apr-14,3
18402,4,292817,M,"Sonipat, India",19-Apr-15,4
18403,4,202899,M,"Gumia, India",9-Jan-14,4
18404,2,210262,M,"Makrana, India",19-Nov-14,1
18405,3,163992,F,"Gwalior, India",9-Sep-14,3
18406,1,118009,M,"Ramanagaram, India",2-Apr-15,3
18407,3,56945,F,"Pandhurna, India",17-Jun-14,1
18408,4,231322,M,"Malpura, India",19-May-14,1
18409,2,64830,M,"Savner, India",3-Nov-14,3
18410,1,212675,M,"Varkala, India",31-Aug-14,1
18411,4,262787,M,"Dumraon, India",22-Mar-14,2
18412,4,10405,M,"Pilibhit, India",4-Mar-15,3
18413,2,50390,M,"Ganjbasoda, India",10-Aug-14,4
18414,3,93714,M,"Bhiwandi, India",23-Mar-15,2
18415,3,278174,F,"Simdega, India",7-Oct-14,1
18416,2,273253,F,"Nagapattinam, India",4-Jul-14,3
18417,1,192326,M,"Nokha, India",30-Jul-14,4
18418,4,37003,F,"Haldwani-cum-Kathgodam, India",11-Jan-14,4
18419,1,54272,F,"Kalyan-Dombivali, India",2-Apr-15,5
18420,3,292931,M,"Jamshedpur, India",16-Oct-14,1
18421,4,210758,M,"Tekkalakote, India",23-Mar-15,1
18422,1,122655,F,"Sherkot, India",5-Jan-14,1
18423,2,252151,M,"Madhupur, India",8-Jan-14,4
18424,1,118227,M,"Petlad, India",28-Jan-14,1
18425,4,40027,M,"Tiruchendur, India",5-Dec-13,1
18426,2,290226,M,"Mandapeta, India",3-Apr-14,3
18427,3,273809,M,"Sonipat, India",18-Nov-13,1
18428,3,269695,F,"Pathri, India",10-Feb-14,2
18429,3,270715,M,"Asansol, India",1-Jun-14,3
18430,2,163096,F,"Lal Gopalganj Nindaura, India",2-Feb-14,3
18431,2,272044,M,"Supaul, India",11-Oct-13,1
18432,4,127238,M,"Nagaon, India",28-Feb-14,1
18433,3,199457,M,"Mihijam, India",18-Apr-14,5
18434,1,137132,M,"Vyara, India",7-Mar-14,5
18435,2,228512,F,"Washim, India",13-May-14,4
18436,3,247702,M,"Shegaon, India",30-Sep-14,3
18437,3,59902,M,"Varkala, India",22-Jul-14,5
18438,2,141896,M,"Palladam, India",3-Mar-14,2
18439,1,245453,F,"Suryapet, India",26-Jun-14,2
18440,2,146715,M,"Pinjore, India",27-Feb-14,2
18441,1,92144,F,"Naugachhia, India",5-Feb-14,3
18442,2,244219,F,"Seohara, India",12-Feb-15,4
18443,2,163118,M,"Ranavav, India",12-Feb-15,5
18444,1,58339,M,"Ozar, India",9-May-15,3
18445,2,271229,F,"Tikamgarh, India",9-Jun-14,4
18446,1,1468,M,"Erode, India",5-Jun-14,3
18447,3,243299,F,"Yellandu, India",11-May-14,3
18448,4,207474,F,"Jagtial, India",5-Jan-15,2
18449,3,26075,F,"Ranchi, India",9-Jan-15,2
18450,4,133995,M,"Kyathampalle, India",3-Dec-14,5
18451,3,60374,M,"Tenali, India",31-Jan-14,5
18452,3,273877,M,"Bhadrak, India",1-Mar-14,4
18453,2,95168,M,"Pandua, India",3-Dec-13,5
18454,2,258996,M,"Seoni-Malwa, India",19-Apr-14,4
18455,3,265785,F,"Mandsaur, India",30-Sep-14,1
18456,2,201957,M,"Mahnar Bazar, India",26-Jan-15,1
18457,1,293178,M,"Salem, India",28-Nov-13,3
18458,2,278831,M,"Nagari, India",18-Dec-13,1
18459,2,180282,F,"Lumding, India",11-Sep-14,5
18460,4,56016,F,"Siruguppa, India",14-Apr-14,2
18461,4,100872,F,"Vapi, India",20-Oct-14,4
18462,1,190239,M,"Memari, India",25-Mar-14,2
18463,1,9454,F,"Ranavav, India",13-Feb-14,1
18464,2,36680,M,"Mohali, India",17-Oct-13,1
18465,2,17765,M,"Shahpura, India",15-Jul-14,1
18466,2,170770,M,"Kharar, India",18-Mar-15,5
18467,4,17942,F,"Neyyattinkara, India",30-Aug-14,2
18468,3,238846,F,"Panruti, India",7-Jan-15,3
18469,4,94864,F,"Byasanagar, India",1-Dec-13,1
18470,2,172905,M,"Narsipatnam, India",20-Nov-14,1
18471,1,75990,F,"Kaithal, India",16-Oct-13,1
18472,2,28014,F,"Bankura, India",5-Sep-14,4
18473,4,143025,F,"Pathri, India",27-Nov-14,3
18474,3,233499,F,"Sohna, India",19-Dec-13,3
18475,1,98909,M,"Panvel, India",17-Sep-14,4
18476,3,165729,M,"Shahade, India",29-Jan-15,2
18477,4,208061,F,"Nokha, India",5-May-14,4
18478,2,75526,M,"Kunnamkulam, India",20-Jun-14,4
18479,3,294740,M,"Sardhana, India",5-May-14,4
18480,4,169961,F,"Ottappalam, India",11-Dec-13,4
18481,2,152513,M,"Mattannur, India",20-Mar-15,3
18482,3,68966,M,"Masaurhi, India",14-May-14,3
18483,1,4071,F,"Nanjikottai, India",22-Mar-15,3
18484,4,198367,F,"Nagaur, India",22-Jan-14,4
18485,1,289269,F,"Mira-Bhayandar, India",10-May-15,3
18486,3,280655,M,"Sirsa, India",10-Mar-15,1
18487,1,205091,M,"Proddatur, India",6-Aug-14,5
18488,4,88605,M,"Mangrol, India",4-May-14,4
18489,2,275800,M,"Seoni, India",8-Jan-14,1
18490,1,86276,M,"Anand, India",6-Sep-14,5
18491,4,42271,F,"Akot, India",2-Feb-14,5
18492,4,182619,M,"Makhdumpur, India",25-Jun-14,4
18493,1,133637,M,"Nashik, India",15-Apr-14,1
18494,3,232611,M,"Maihar, India",9-Jan-15,4
18495,2,190623,F,"Talaja, India",21-Nov-14,1
18496,4,166527,M,"Santipur, India",3-May-15,2
18497,1,265618,F,"Mandvi, India",19-May-15,4
18498,2,273226,M,"Baripada Town, India",1-May-14,1
18499,4,242752,M,"Rajahmundry, India",14-Apr-15,3
18500,1,277715,M,"Kharar, India",28-Apr-15,1
18501,1,172612,M,"Pratapgarh, India",2-Jul-14,2
18502,3,180392,M,"Pilani, India",17-Oct-14,4
18503,3,105380,F,"Gurgaon, India",12-Nov-14,2
18504,2,271522,M,"Sarangpur, India",5-Mar-14,3
18505,3,76082,F,"Maddur, India",10-Oct-14,1
18506,1,176899,F,"Makhdumpur, India",16-Jan-15,3
18507,4,262261,F,"Jhansi, India",26-Jan-14,4
18508,1,154299,F,"Zaidpur, India",12-Dec-13,3
18509,3,288711,F,"Tindivanam, India",8-Apr-15,5
18510,1,267403,M,"Cuttack, India",1-Oct-14,1
18511,4,77693,M,"Fatehpur Sikri, India",22-Mar-14,2
18512,2,199825,M,"Ramdurg, India",12-Jan-15,4
18513,4,185074,M,"Paschim Punropara, India",23-Nov-13,3
18514,1,243550,F,"Allahabad, India",16-Nov-13,5
18515,3,169365,F,"Pipar City, India",16-Mar-15,2
18516,4,20621,F,"Sugauli, India",25-Jul-14,5
18517,1,288884,M,"Narkatiaganj, India",24-Nov-14,2
18518,2,170959,F,"Sira, India",9-Oct-14,3
18519,1,138905,F,"Pihani, India",8-Mar-14,5
18520,1,184291,M,"Pali, India",12-Feb-15,4
18521,2,163658,F,"Washim, India",23-Nov-14,2
18522,4,187935,F,"Nellore, India",7-Apr-15,3
18523,4,143163,M,"Erode, India",12-Apr-15,1
18524,1,128331,M,"Baharampur, India",17-Apr-14,1
18525,1,165061,F,"Kapurthala, India",26-Apr-15,1
18526,2,166644,F,"Karjat, India",6-Oct-14,4
18527,3,108448,F,"Shamli, India",7-Jan-14,3
18528,4,210864,M,"Ramganj Mandi, India",29-Oct-14,1
18529,3,251481,F,"Nagda, India",10-Apr-14,4
18530,3,22418,F,"Sihora, India",16-Feb-15,2
18531,2,264055,M,"Murtijapur, India",14-Dec-14,4
18532,2,215207,M,"Solan, India",4-Nov-13,5
18533,3,268615,M,"Malegaon, India",8-Feb-15,1
18534,1,224174,M,"Naugachhia, India",12-Mar-15,1
18535,4,282930,F,"Pilani, India",9-Feb-14,5
18536,2,239419,M,"Shahabad Hardoi, India",27-Oct-14,5
18537,2,210589,F,"Faridabad, India",12-Nov-14,2
18538,4,96745,M,"Paithan, India",27-Dec-13,1
18539,2,203578,M,"Amalapuram, India",7-Nov-13,5
18540,4,42004,F,"Dehradun, India",2-Sep-14,3
18541,3,279300,F,"Bathinda, India",25-Apr-14,4
18542,2,63453,M,"Marmagao, India",17-Apr-15,3
18543,3,290353,M,"Gobindgarh, India",14-Jun-14,2
18544,1,248150,M,"Thanesar, India",8-Jul-14,2
18545,1,6490,F,"Paramakudi, India",28-Jan-15,5
18546,1,168354,F,"Meerut, India",7-Jan-14,4
18547,3,259593,M,"Fatehpur Sikri, India",24-Sep-14,5
18548,3,37882,F,"Sarni, India",13-May-15,1
18549,4,44336,M,"Dharmanagar, India",18-Jan-15,5
18550,4,100546,M,"Muzaffarpur, India",4-Dec-13,1
18551,1,292821,M,"Puranpur, India",8-Aug-14,1
18552,1,50142,F,"Oddanchatram, India",25-Feb-15,4
18553,4,280203,M,"Thiruvananthapuram, India",23-Feb-15,3
18554,3,204715,M,"Maddur, India",6-Jan-14,1
18555,4,242571,F,"Phulabani, India",16-Jan-15,4
18556,3,109860,F,"Madanapalle, India",20-Jan-14,3
18557,2,93225,M,"Tiptur, India",12-Dec-13,2
18558,2,152492,F,"Jhumri Tilaiya, India",29-Jun-14,3
18559,4,51482,F,"Amreli, India",26-Nov-13,4
18560,2,68360,M,"Shirdi, India",22-Apr-14,5
18561,3,151390,M,"Silchar, India",25-Jun-14,3
18562,4,86528,F,"Fatehabad, India",22-Apr-14,2
18563,4,71590,F,"Ludhiana, India",9-Dec-14,5
18564,3,240739,F,"Padrauna, India",10-Sep-14,2
18565,4,15642,M,"Rahuri, India",6-Dec-14,2
18566,3,216062,F,"Sonamukhi, India",18-Nov-14,5
18567,1,3242,F,"Pathanamthitta, India",8-Oct-14,5
18568,3,191762,M,"Shegaon, India",12-Apr-14,1
18569,2,232425,F,"Sheopur, India",10-Dec-14,2
18570,4,280721,F,"Aruppukkottai, India",22-Apr-15,4
18571,2,69102,M,"Mahidpur, India",28-Feb-15,4
18572,4,108311,M,"Sihor, India",6-Jun-14,5
18573,3,9357,F,"Warora, India",1-Mar-14,5
18574,1,197453,M,"Vizianagaram, India",31-May-14,3
18575,4,161461,F,"Kohima, India",8-Mar-14,5
18576,2,280729,F,"Amalner, India",26-May-15,4
18577,3,15175,F,"Bhabua, India",17-Jan-15,3
18578,3,90461,F,"Nilanga, India",20-Dec-14,2
18579,4,176877,F,"Raigarh, India",17-Mar-14,5
18580,4,210933,F,"Sultanganj, India",6-Oct-14,5
18581,4,291222,M,"Udaipurwati, India",3-Dec-14,5
18582,4,295623,M,"Gadwal, India",10-Dec-13,3
18583,3,191027,M,"Bengaluru, India",16-Nov-13,2
18584,3,85921,F,"Nagpur, India",20-Jun-14,2
18585,3,213161,M,"Nagaur, India",11-Dec-14,5
18586,1,245422,F,"Ladnu, India",27-May-14,5
18587,4,43260,M,"Belagavi, India",2-Jul-14,2
18588,3,189204,M,"Neem-Ka-Thana, India",15-Feb-15,4
18589,1,87485,F,"Kancheepuram, India",21-Aug-14,3
18590,1,239254,F,"Mancherial, India",16-Feb-15,5
18591,3,288119,F,"Kalyan-Dombivali, India",1-Jan-15,1
18592,3,9616,M,"Unjha, India",22-Apr-15,4
18593,3,226720,M,"Hubli-Dharwad, India",2-Nov-14,4
18594,1,172506,M,"Sangli, India",20-Oct-14,3
18595,2,55539,F,"Puliyankudi, India",16-Oct-13,1
18596,3,137477,M,"Nandivaram-Guduvancheri, India",11-Sep-14,3
18597,3,245090,M,"Kyathampalle, India",1-Aug-14,1
18598,4,69113,F,"Porsa, India",7-Jan-14,3
18599,2,51904,M,"Taranagar, India",24-Jan-15,3
18600,2,13463,F,"Kasaragod, India",21-Nov-14,1
18601,2,19640,F,"Bhilai Nagar, India",21-Mar-14,1
18602,1,245874,F,"Alipurduar, India",7-Jan-14,1
18603,3,163246,F,"Uchgaon, India",31-Dec-13,1
18604,4,85589,M,"Rudrapur, India",3-May-14,4
18605,2,190901,M,"Sendhwa, India",28-Jan-15,3
18606,3,208062,F,"Rae Bareli, India",19-Feb-14,2
18607,4,98813,M,"Jhumri Tilaiya, India",25-Dec-14,1
18608,1,258577,F,"Shivamogga, India",9-Feb-15,1
18609,3,283696,F,"Bhainsa, India",19-Mar-15,1
18610,2,150101,M,"Tiptur, India",7-Dec-14,4
18611,1,92256,M,"Neyveli (TS), India",2-Jun-14,3
18612,1,288520,M,"Gangarampur, India",18-Feb-14,3
18613,3,41196,M,"Shahdol, India",31-Dec-14,3
18614,2,63296,M,"Solapur, India",1-Aug-14,1
18615,4,8487,M,"Habra, India",8-May-14,1
18616,2,13436,F,"Lingsugur, India",16-Dec-13,1
18617,1,150995,F,"Tiruchendur, India",12-May-15,1
18618,4,277508,M,"Sujangarh, India",30-Jan-14,1
18619,2,70389,F,"Muktsar, India",25-Jan-14,1
18620,4,110491,M,"Ashok Nagar, India",22-Jul-14,3
18621,1,67951,M,"Revelganj, India",9-Nov-14,3
18622,2,232602,F,"Suratgarh, India",14-Dec-14,5
18623,2,296023,M,"Margao, India",1-Nov-14,3
18624,1,153289,F,"Srinagar, India",13-May-14,3
18625,3,66129,M,"Udaipur, India",23-Mar-15,5
18626,3,193474,M,"Kandukur, India",7-Feb-15,5
18627,1,172383,M,"Parli, India",28-Oct-14,1
18628,4,219117,F,"Pali, India",13-Mar-14,1
18629,3,202302,F,"Margao, India",28-Aug-14,3
18630,2,289931,F,"Rewari, India",24-Apr-15,4
18631,4,99491,M,"Jodhpur, India",19-May-14,2
18632,2,75323,M,"Savanur, India",5-Jun-14,4
18633,4,159257,M,"Wadgaon Road, India",4-Dec-13,5
18634,4,87278,F,"Talaja, India",28-Mar-14,4
18635,3,8361,F,"Sanduru, India",5-Dec-14,1
18636,1,167546,F,"Ponnur, India",28-Oct-13,1
18637,3,145528,M,"Mandvi, India",21-Feb-14,4
18638,2,241786,M,"Karimnagar, India",12-May-15,1
18639,4,17352,M,"Nepanagar, India",15-Dec-13,2
18640,4,246978,F,"Khammam, India",1-Oct-14,2
18641,3,94805,M,"Jodhpur, India",14-Jan-14,4
18642,2,187463,M,"Sircilla, India",4-Jan-15,3
18643,2,116856,F,"Parbhani, India",26-May-14,2
18644,4,259744,F,"Muddebihal, India",19-Feb-15,4
18645,1,237602,M,"Khammam, India",9-Nov-14,3
18646,4,118917,M,"Soro, India",6-Sep-14,2
18647,2,29967,M,"Amreli, India",6-Jan-14,1
18648,2,16628,M,"Soron, India",27-Dec-13,2
18649,1,65851,M,"Mahnar Bazar, India",12-Oct-14,4
18650,4,155780,F,"Sindhnur, India",30-Sep-14,5
18651,2,144366,F,"Bhagalpur, India",1-May-14,1
18652,4,28344,F,"Narwana, India",9-Jan-14,2
18653,2,74535,M,"Khair, India",14-Feb-15,3
18654,2,17272,M,"Muvattupuzha, India",20-Jul-14,2
18655,3,4713,F,"Sikar, India",11-Oct-14,3
18656,2,178498,M,"Gudur, India",16-Jul-14,4
18657,3,107482,M,"Nagpur, India",1-Nov-13,3
18658,4,73613,F,"Rishikesh, India",8-Oct-14,1
18659,1,124796,M,"Ramgarh, India",28-Mar-15,3
18660,1,241529,M,"Aizawl, India",18-Jan-14,2
18661,4,198677,F,"Medininagar (Daltonganj), India",27-Apr-14,5
18662,1,252126,F,"Nizamabad, India",1-Jan-15,2
18663,1,205981,M,"Bongaigaon City, India",19-Feb-14,1
18664,1,34747,M,"Mandla, India",17-Feb-14,3
18665,3,253163,F,"Kapurthala, India",2-Jan-15,1
18666,3,98053,F,"Bhiwani, India",18-May-15,4
18667,1,135914,F,"Naihati, India",23-Mar-14,1
18668,3,197578,M,"Naharlagun, India",3-Jan-15,3
18669,1,273755,F,"Lunglei, India",21-Dec-13,4
18670,1,80906,F,"Raghunathganj, India",20-Feb-15,2
18671,2,96116,F,"Munger, India",17-May-15,2
18672,1,149973,F,"Kamareddy, India",6-Feb-15,5
18673,3,72061,M,"Simdega, India",19-Feb-15,2
18674,4,162677,M,"Vijayapura, India",6-Feb-14,3
18675,3,279290,M,"Padra, India",5-Feb-14,2
18676,4,24459,F,"Nashik, India",24-Nov-14,3
18677,2,293685,M,"Nohar, India",16-Mar-14,3
18678,2,137672,M,"Nautanwa, India",15-Oct-13,1
18679,3,60115,F,"Lucknow, India",6-Dec-14,5
18680,2,249770,F,"Orai, India",25-Sep-14,5
18681,3,81927,F,"Vyara, India",1-Mar-14,3
18682,2,16795,M,"Visnagar, India",18-Feb-14,4
18683,1,63662,F,"Sojat, India",10-Dec-13,4
18684,1,156947,M,"Pudukkottai, India",9-Dec-14,2
18685,2,42075,F,"Machilipatnam, India",30-Sep-14,1
18686,2,6546,M,"Unjha, India",13-Mar-15,5
18687,2,38840,F,"Laharpur, India",10-Nov-14,3
18688,3,153917,F,"Surat, India",25-Oct-13,3
18689,4,192681,M,"Mandideep, India",18-Sep-14,5
18690,4,243913,F,"Nawanshahr, India",9-Aug-14,1
18691,3,207312,F,"Sankarankoil, India",11-Mar-14,1
18692,2,274355,M,"Nahan, India",20-May-14,4
18693,1,241627,M,"Rudauli, India",14-Apr-15,1
18694,2,147886,M,"Jatani, India",19-Jun-14,2
18695,1,80800,F,"Shahpur, India",24-Dec-14,3
18696,1,224278,F,"Mysore, India",7-Aug-14,5
18697,2,178266,F,"Nawanshahr, India",24-Jul-14,4
18698,1,59950,M,"Satana, India",7-Nov-13,1
18699,3,139029,M,"Radhanpur, India",17-Dec-14,4
18700,1,101015,F,"Sainthia, India",7-Apr-15,3
18701,4,27516,M,"Jaggaiahpet, India",17-Jun-14,5
18702,2,87611,M,"Jamui, India",7-Jun-14,1
18703,1,262749,M,"Panvel, India",17-Dec-13,3
18704,4,140817,F,"Diphu, India",23-Apr-14,2
18705,2,267207,F,"Ramnagar, India",12-Jul-14,3
18706,4,163550,M,"Port Blair, India",1-May-14,1
18707,4,278102,M,"Santipur, India",28-Feb-15,5
18708,4,66672,F,"Anakapalle, India",5-May-14,3
18709,3,118538,M,"Bhadrak, India",6-Jan-14,5
18710,2,205161,M,"Lunglei, India",29-Apr-15,5
18711,3,259856,F,"Mankachar, India",6-Dec-13,4
18712,1,162892,F,"Sambalpur, India",2-Dec-13,5
18713,2,43265,F,"Memari, India",16-Nov-14,5
18714,1,59642,F,"Kurnool, India",28-Feb-15,4
18715,1,169673,M,"Vrindavan, India",19-Jun-14,1
18716,4,41573,M,"Periyasemur, India",6-Nov-14,1
18717,4,142545,M,"Sangamner, India",7-Aug-14,2
18718,2,6576,F,"Uchgaon, India",30-Mar-14,5
18719,3,89929,M,"Korba, India",2-Sep-14,2
18720,2,188360,F,"Ujhani, India",12-Oct-13,1
18721,1,109936,M,"Ludhiana, India",5-Jun-14,5
18722,2,244251,M,"Masaurhi, India",1-Sep-14,1
18723,4,42075,M,"Karur, India",7-Feb-15,1
18724,1,14125,M,"Tanda, India",7-Apr-15,2
18725,4,40985,M,"Yamunanagar, India",15-May-14,3
18726,1,284102,M,"Ladwa, India",27-Mar-14,1
18727,3,19482,M,"Pattukkottai, India",1-May-14,1
18728,4,4326,F,"Pihani, India",14-Jul-14,4
18729,2,76529,M,"Sardarshahar, India",11-May-15,2
18730,3,214700,M,"Meerut, India",18-Jan-15,4
18731,4,37028,F,"Visnagar, India",11-Feb-15,1
18732,3,173017,M,"Phagwara, India",5-Oct-14,3
18733,3,18108,F,"Pilibhit, India",2-Dec-14,1
18734,1,200939,M,"Shikarpur Bulandshahr, India",12-Mar-15,5
18735,2,296595,F,"Chandigarh, India",24-Feb-14,1
18736,4,100013,M,"Kurnool, India",21-Apr-15,4
18737,1,82271,F,"Risod, India",4-Apr-14,3
18738,2,8160,F,"Tharad, India",9-Apr-14,1
18739,2,252927,F,"Mira-Bhayandar, India",23-Nov-14,3
18740,4,269335,M,"Palghar, India",11-Oct-13,1
18741,3,132730,M,"Mapusa, India",7-Oct-14,1
18742,3,201168,M,"Macherla, India",11-Apr-14,3
18743,4,112862,F,"Tanuku, India",24-Dec-14,4
18744,3,75265,M,"Habra, India",17-Mar-14,1
18745,2,108662,M,"Padra, India",20-May-14,3
18746,1,83818,F,"Rayachoti, India",21-Mar-15,4
18747,1,94554,M,"Koratla, India",28-Nov-13,3
18748,1,108819,M,"Talaja, India",8-Jul-14,5
18749,4,113976,F,"Bengaluru, India",17-Sep-14,1
18750,2,169474,F,"Bhilwara, India",13-Oct-13,1
18751,1,260304,M,"Silchar, India",15-Apr-14,2
18752,3,58562,F,"Udaipur, India",1-Jan-15,5
18753,2,194787,F,"Tiruppur, India",7-Jan-14,3
18754,3,232487,M,"Jaipur, India",7-Mar-14,1
18755,1,26601,M,"Attingal, India",15-Dec-13,3
18756,3,75904,M,"Allahabad, India",19-Sep-14,3
18757,2,16334,M,"Nanded-Waghala, India",9-Jun-14,1
18758,1,42580,M,"Tonk, India",22-Aug-14,4
18759,3,211896,F,"Araria, India",13-Jun-14,3
18760,4,265206,F,"Amravati, India",20-Jan-14,3
18761,2,117941,M,"Warora, India",4-Sep-14,1
18762,2,231554,F,"Sadabad, India",4-Jan-15,4
18763,1,67008,M,"Thiruvallur, India",20-Dec-13,5
18764,2,95821,M,"Karwar, India",29-May-14,1
18765,2,128028,M,"Charkhi Dadri, India",1-Jun-14,5
18766,3,57774,F,"Hapur, India",2-Dec-13,1
18767,2,84238,M,"Raipur, India",28-Aug-14,3
18768,2,205125,F,"Upleta, India",15-Dec-14,1
18769,1,47547,M,"Mavoor, India",21-Jun-14,4
18770,2,299218,F,"Sitamarhi, India",12-Jan-15,2
18771,1,166147,F,"Markapur, India",16-Jun-14,4
18772,4,138714,F,"Vatakara, India",30-Dec-14,4
18773,2,91635,F,"Jhumri Tilaiya, India",21-Apr-15,2
18774,1,89979,M,"Kendrapara, India",25-Feb-14,2
18775,2,146226,M,"Davanagere, India",6-Jan-14,3
18776,4,92254,F,"Rajula, India",4-Feb-14,1
18777,2,19856,F,"Firozpur, India",2-May-14,5
18778,1,85242,F,"Mangrol, India",5-Oct-13,3
18779,1,66582,M,"Chaibasa, India",13-Sep-14,1
18780,2,34723,F,"Veraval, India",25-Apr-15,4
18781,4,69523,F,"Mancherial, India",31-Mar-14,5
18782,1,280927,F,"Nabha, India",9-Nov-13,3
18783,2,17651,F,"Ottappalam, India",20-Aug-14,4
18784,2,184026,M,"Samana, India",4-Nov-13,4
18785,4,212750,F,"Porbandar, India",24-Feb-14,3
18786,4,153498,F,"Dumraon, India",5-Aug-14,5
18787,2,168557,M,"Silchar, India",3-Dec-13,5
18788,2,53664,M,"Naila Janjgir, India",13-May-14,4
18789,1,236286,M,"Shahade, India",20-Jun-14,4
18790,2,204733,M,"Punalur, India",8-Apr-15,1
18791,1,235864,F,"Mankachar, India",27-Nov-14,3
18792,2,18544,F,"Tanda, India",21-Mar-15,4
18793,1,4030,F,"Uthamapalayam, India",16-Dec-13,4
18794,3,143257,M,"Rosera, India",21-Oct-13,2
18795,1,172571,F,"Hyderabad, India",20-Oct-13,3
18796,2,258426,M,"Parvathipuram, India",18-Apr-15,3
18797,1,224307,F,"Pandhurna, India",31-Dec-13,3
18798,2,56319,F,"Malpura, India",18-Aug-14,3
18799,4,159387,F,"Wai, India",26-Nov-14,5
18800,1,81289,F,"Shoranur, India",29-Jan-15,4
18801,1,98525,F,"Udaipur, India",12-Oct-14,5
18802,4,245613,M,"Gokak, India",17-Jul-14,2
18803,4,262595,M,"Rabkavi Banhatti, India",9-May-15,4
18804,1,78591,F,"Zunheboto, India",1-Dec-14,4
18805,4,229403,F,"Sitamarhi, India",29-Oct-14,2
18806,4,9719,M,"Bhiwani, India",20-Jan-15,5
18807,3,178393,F,"Darjiling, India",9-Mar-14,4
18808,1,1018,M,"Murshidabad, India",12-Jun-14,1
18809,3,162688,M,"Murtijapur, India",26-Jan-14,5
18810,2,110644,M,"Vijayapura, India",7-Dec-13,2
18811,3,217230,M,"Maddur, India",12-Nov-13,5
18812,1,189085,F,"Lingsugur, India",24-Aug-14,4
18813,3,126782,F,"Sandila, India",29-Sep-14,4
18814,2,275497,M,"Dalli-Rajhara, India",12-Feb-14,3
18815,2,197265,F,"Pali, India",23-Dec-14,4
18816,4,275614,F,"Jamnagar, India",11-May-14,1
18817,3,91909,F,"Brahmapur, India",11-Feb-15,1
18818,1,108235,F,"Nabha, India",27-May-14,5
18819,2,144979,F,"Talcher, India",29-Sep-14,5
18820,3,98014,M,"Mahidpur, India",6-Jul-14,3
18821,4,16473,M,"Tiruppur, India",17-Jan-14,1
18822,3,256179,M,"Vellore, India",15-Aug-14,3
18823,3,21176,M,"Sangaria, India",21-Apr-15,1
18824,3,16492,F,"Patratu, India",17-Dec-13,2
18825,3,29050,F,"Kharar, India",28-Mar-15,2
18826,1,258803,M,"Jorhat, India",1-Jul-14,3
18827,2,67901,F,"Eluru, India",14-Jan-15,3
18828,1,251109,M,"Mohali, India",9-Apr-14,2
18829,1,258520,F,"Darjiling, India",1-Feb-15,4
18830,3,144563,M,"Sonepur, India",14-Jul-14,4
18831,3,68467,F,"Valparai, India",12-Sep-14,2
18832,2,184347,M,"Sangaria, India",19-Oct-13,1
18833,1,125915,F,"Naharlagun, India",18-Aug-14,3
18834,3,150874,M,"Savarkundla, India",9-Oct-13,1
18835,3,285816,F,"Nanjikottai, India",3-Feb-14,2
18836,1,171847,F,"Karnal, India",1-Mar-15,1
18837,1,181842,M,"Tumkur, India",16-May-14,4
18838,4,68199,F,"Mungeli, India",3-Jan-14,2
18839,4,223204,M,"Navsari, India",15-Jul-14,1
18840,4,47101,M,"Dimapur, India",25-Jul-14,2
18841,4,135523,F,"Sandila, India",1-Aug-14,4
18842,4,194385,M,"Kanhangad, India",4-Sep-14,3
18843,1,287087,F,"Thirumangalam, India",20-Aug-14,3
18844,3,201385,M,"Lanka, India",23-Apr-14,3
18845,3,224207,F,"Bagaha, India",2-Dec-13,4
18846,1,78037,M,"Amritsar, India",7-Dec-13,5
18847,2,225142,F,"Kharagpur, India",14-Mar-15,2
18848,2,194009,F,"Sanand, India",24-Jan-14,5
18849,2,227664,M,"Shikohabad, India",15-Sep-14,5
18850,3,126320,F,"Sherghati, India",22-May-14,5
18851,1,228701,F,"Chaibasa, India",11-Feb-14,3
18852,4,227511,F,"Sohna, India",17-Dec-13,1
18853,1,81402,M,"Sikandra Rao, India",17-May-14,1
18854,1,2993,F,"Lucknow, India",25-Dec-14,1
18855,2,230522,M,"Maihar, India",15-Nov-14,2
18856,1,238379,M,"Laharpur, India",15-Dec-14,2
18857,3,279508,M,"Vellakoil, India",3-Jul-14,5
18858,2,80851,M,"Naihati, India",8-Jul-14,1
18859,4,197031,M,"Moga, India",27-Feb-14,3
18860,3,220788,M,"Hardoi , India",31-Oct-14,5
18861,4,57038,M,"Akola, India",10-Jan-14,2
18862,1,153626,M,"Revelganj, India",12-Dec-14,4
18863,1,17853,M,"Sherkot, India",16-Feb-15,5
18864,4,8564,F,"Jehanabad, India",9-Feb-15,5
18865,2,53300,M,"Sardhana, India",28-Dec-14,4
