trans_id,Card_Type,Amount,Gender,City,Exp_id,Date
22086,3,198085,Male,Jaipur,1,2014-12-11
22087,4,207941,Male,Lucknow,4,2013-10-22
22088,3,149945,Male,Kanpur,1,2014-03-22
22089,3,53797,Male,Kolkata,3,2014-02-11
22090,1,170162,Female,Hyderabad,1,2014-05-08
22091,2,76929,Male,Kanpur,4,2014-04-20
22092,3,154942,Male,Kolkata,3,2015-02-21
22093,2,206382,Male,Chennai,1,2015-03-16
22094,4,253390,Male,Lucknow,4,2014-02-22
22095,4,210475,Male,Kanpur,3,2013-11-20
22096,4,26194,Female,Kolkata,3,2015-04-20
22097,3,130469,Female,Hyderabad,3,2015-01-15
22098,2,133982,Male,Surat,3,2015-03-04
22099,4,131382,Female,Jaipur,2,2014-02-14
22100,2,111391,Female,Chennai,1,2015-05-09
22101,3,115484,Male,Lucknow,1,2014-05-30
22102,4,49108,Female,Lucknow,1,2014-02-13
22103,1,214524,Male,Kolkata,3,2013-12-30
22104,1,233183,Female,Hyderabad,2,2013-11-05
22105,2,296433,Female,Kanpur,4,2014-11-19
22106,1,288542,Male,Kolkata,1,2014-01-22
22107,4,209368,Female,Kanpur,2,2014-10-07
22108,2,221212,Male,Kanpur,2,2015-03-01
22109,1,10198,Male,Kolkata,2,2014-07-30
22110,1,73579,Male,Kanpur,4,2013-12-02
22111,2,279395,Male,Pune,2,2015-05-21
22112,4,167034,Male,Kanpur,1,2013-12-14
22113,2,108729,Female,Jaipur,5,2015-01-30
22114,3,57987,Male,Kolkata,4,2015-04-22
22115,2,148782,Female,Lucknow,3,2015-04-17
22116,4,31583,Female,Surat,3,2014-12-08
22117,1,83731,Female,Hyderabad,3,2013-10-27
22118,4,224699,Male,Surat,1,2014-12-19
22119,2,159071,Male,Kolkata,4,2014-09-24
22120,3,233929,Male,Hyderabad,2,2014-11-11
22121,3,52858,Female,Kolkata,2,2015-01-21
22122,3,255502,Female,Hyderabad,5,2015-01-14
22123,2,18892,Male,Chennai,5,2013-11-13
22124,1,81970,Female,Jaipur,1,2013-11-07
22125,2,283621,Male,Chennai,4,2014-01-08
22126,2,242462,Male,Kolkata,1,2014-10-28
22127,4,205895,Female,Jaipur,4,2014-09-05
22128,1,153542,Male,Chennai,4,2013-12-02
22129,2,98149,Male,Jaipur,1,2014-12-28
22130,3,243356,Male,Lucknow,2,2014-01-06
22131,3,54469,Female,Chennai,5,2014-09-01
22132,3,44255,Male,Lucknow,5,2014-06-22
22133,1,18162,Female,Chennai,2,2014-09-20
22134,1,113340,Male,Kolkata,1,2014-12-15
22135,3,284676,Female,Kanpur,2,2013-10-24
22136,4,92859,Female,Jaipur,2,2013-12-02
22137,3,167720,Female,Hyderabad,5,2014-03-19
22138,4,82518,Female,Hyderabad,5,2014-03-26
22139,2,179695,Male,Jaipur,3,2014-09-23
22140,2,244015,Female,Pune,3,2014-09-04
22141,4,43424,Male,Jaipur,3,2015-03-20
22142,4,197232,Male,Jaipur,5,2013-12-04
22143,3,228050,Male,Chennai,5,2014-02-04
22144,4,177286,Male,Kolkata,5,2014-11-07
22145,2,31059,Male,Hyderabad,5,2014-07-21
22146,2,11264,Male,Chennai,2,2015-02-11
22147,4,251595,Female,Kanpur,2,2015-01-10
22148,2,127257,Male,Jaipur,2,2014-12-11
22149,4,158171,Male,Surat,3,2014-08-31
22150,3,203452,Female,Kanpur,3,2015-02-24
22151,2,56290,Male,Lucknow,4,2013-12-12
22152,4,4951,Male,Kanpur,3,2013-12-23
22153,1,130349,Male,Kolkata,5,2013-12-02
22154,3,218822,Female,Lucknow,4,2013-11-21
22155,4,275543,Male,Kolkata,3,2013-12-23
22156,4,296740,Female,Kolkata,1,2014-09-13
22157,2,182214,Female,Pune,2,2014-04-30
22158,2,109587,Female,Kanpur,2,2014-09-29
22159,2,246514,Male,Jaipur,5,2015-05-18
22160,3,223245,Male,Surat,2,2014-08-21
22161,1,38341,Male,Chennai,1,2014-05-05
22162,1,74892,Female,Chennai,2,2014-10-27
22163,1,81385,Male,Lucknow,5,2014-01-31
22164,3,22618,Female,Kanpur,2,2014-06-13
22165,1,19471,Male,Chennai,1,2015-04-23
22166,2,199840,Female,Pune,2,2015-01-09
22167,2,214251,Male,Chennai,2,2014-09-26
22168,3,287069,Female,Kolkata,4,2015-03-16
22169,3,208768,Male,Surat,3,2014-12-24
22170,1,199571,Male,Surat,1,2014-10-10
22171,2,73762,Female,Pune,5,2014-08-07
22172,1,257228,Female,Pune,3,2014-06-07
22173,2,220985,Male,Kolkata,3,2015-01-23
22174,4,127726,Female,Chennai,1,2014-05-12
22175,3,160365,Male,Kanpur,3,2015-02-03
22176,3,106450,Male,Lucknow,1,2015-04-10
22177,1,169381,Female,Hyderabad,2,2014-04-21
22178,1,173877,Female,Lucknow,2,2014-10-09
22179,2,167827,Male,Pune,2,2013-12-26
22180,2,84600,Female,Surat,2,2015-04-21
22181,1,21757,Female,Chennai,1,2014-08-20
22182,1,239481,Female,Kolkata,3,2014-09-11
22183,1,278690,Male,Hyderabad,1,2015-01-01
22184,2,95117,Female,Lucknow,2,2014-04-03
22185,3,82540,Male,Pune,3,2015-02-04
22186,3,111742,Female,Kolkata,2,2015-02-06
22187,2,74668,Male,Pune,2,2014-04-27
22188,1,138187,Female,Kolkata,5,2014-10-17
22189,3,102972,Male,Chennai,3,2015-02-21
22190,2,29296,Male,Pune,3,2014-10-19
22191,3,2791,Female,Surat,1,2014-02-26
22192,1,284284,Male,Hyderabad,3,2014-12-03
22193,1,265808,Female,Jaipur,2,2014-11-01
22194,4,38462,Male,Kanpur,4,2014-05-17
22195,3,51048,Male,Pune,2,2014-12-04
22196,3,256673,Female,Lucknow,5,2014-02-16
22197,2,86971,Male,Lucknow,4,2014-07-10
22198,3,47687,Male,Chennai,3,2013-11-24
22199,4,82057,Male,Pune,5,2014-03-15
22200,3,73859,Female,Kanpur,1,2014-02-27
22201,4,299702,Female,Kanpur,5,2015-04-09
22202,3,208728,Male,Kanpur,4,2014-01-21
22203,4,238144,Female,Pune,4,2014-03-02
22204,2,163918,Male,Kolkata,4,2014-10-28
22205,2,270402,Female,Hyderabad,5,2014-03-10
22206,2,40278,Female,Chennai,3,2014-08-27
22207,1,237470,Male,Hyderabad,5,2015-01-11
22208,3,211596,Female,Pune,1,2014-12-27
22209,2,256018,Female,Chennai,3,2013-12-16
22210,2,140224,Male,Hyderabad,1,2015-04-29
22211,3,40302,Male,Hyderabad,3,2014-03-16
22212,1,297138,Female,Hyderabad,4,2014-06-24
22213,3,272068,Female,Lucknow,5,2014-04-22
22214,2,14506,Male,Pune,3,2014-01-11
22215,2,198452,Male,Jaipur,4,2014-08-21
22216,2,100476,Male,Lucknow,5,2014-01-05
22217,4,170154,Male,Chennai,1,2013-12-22
22218,3,76182,Female,Jaipur,1,2015-05-25
22219,2,243930,Female,Surat,3,2015-03-29
22220,2,144533,Female,Pune,2,2014-04-27
22221,4,221106,Female,Kolkata,1,2014-01-20
22222,2,57785,Male,Kolkata,4,2014-11-21
22223,4,158777,Female,Jaipur,1,2015-03-21
22224,1,226763,Female,Surat,3,2014-10-26
22225,4,231493,Male,Chennai,4,2014-09-20
22226,4,238445,Male,Kolkata,2,2014-01-06
22227,2,10711,Female,Kanpur,3,2014-07-03
22228,4,64628,Female,Chennai,5,2014-10-07
22229,1,276392,Female,Pune,2,2014-01-04
22230,4,203913,Male,Pune,3,2013-12-02
22231,4,276783,Female,Kolkata,2,2014-03-15
22232,1,91221,Female,Lucknow,5,2014-08-18
22233,2,277761,Female,Lucknow,5,2013-12-11
22234,4,77489,Male,Kanpur,3,2015-04-16
22235,3,262130,Male,Kolkata,3,2014-08-08
22236,2,95100,Female,Surat,1,2014-10-22
22237,1,88546,Male,Kolkata,2,2014-03-26
22238,2,247675,Female,Kolkata,2,2015-02-19
22239,3,228459,Male,Pune,3,2014-06-27
22240,1,136051,Male,Jaipur,3,2014-08-03
22241,2,158862,Male,Pune,1,2013-11-01
22242,2,6847,Female,Lucknow,3,2014-09-27
22243,2,262094,Female,Jaipur,2,2014-08-21
22244,4,81324,Male,Kanpur,2,2013-11-04
22245,3,233546,Female,Chennai,5,2014-01-02
22246,1,266329,Female,Lucknow,4,2014-12-23
22247,2,157235,Female,Chennai,5,2014-08-22
22248,2,146889,Male,Pune,2,2014-11-27
22249,4,28842,Male,Chennai,2,2015-02-28
22250,2,5509,Female,Lucknow,5,2015-04-06
22251,2,19581,Male,Kanpur,5,2014-06-14
22252,3,84428,Male,Lucknow,3,2014-11-25
22253,2,83288,Female,Pune,4,2015-02-02
22254,1,45293,Male,Hyderabad,2,2014-01-22
22255,1,73784,Male,Hyderabad,2,2014-04-03
22256,1,154340,Male,Kanpur,1,2014-03-25
22257,3,189462,Male,Kolkata,2,2014-12-30
22258,1,121229,Female,Hyderabad,4,2013-11-24
22259,1,100883,Female,Hyderabad,2,2013-11-12
22260,1,275619,Female,Hyderabad,5,2015-01-05
22261,2,70535,Female,Hyderabad,5,2014-02-09
22262,4,146104,Female,Jaipur,3,2014-05-06
22263,1,94074,Male,Kanpur,4,2014-10-19
22264,3,61968,Male,Chennai,4,2014-06-14
22265,3,110404,Male,Pune,2,2014-09-18
22266,2,246222,Male,Lucknow,5,2015-04-04
22267,4,289729,Male,Pune,1,2015-02-04
22268,3,298181,Male,Pune,3,2014-06-21
22269,3,271212,Male,Kolkata,3,2014-07-24
22270,2,137973,Male,Kolkata,4,2014-09-09
22271,3,30214,Female,Kanpur,5,2013-12-30
22272,3,119088,Female,Jaipur,1,2014-10-28
22273,2,269796,Female,Jaipur,3,2014-02-13
22274,4,137565,Male,Hyderabad,2,2014-11-14
22275,2,214271,Male,Lucknow,5,2014-11-29
22276,3,32928,Male,Kolkata,4,2014-06-19
22277,3,288986,Male,Hyderabad,1,2014-05-22
22278,2,128804,Female,Jaipur,4,2014-06-20
22279,2,219193,Female,Kanpur,3,2014-01-12
22280,3,118552,Male,Jaipur,2,2014-02-18
22281,3,276080,Male,Lucknow,3,2014-08-11
22282,2,295638,Female,Lucknow,2,2014-05-15
22283,3,170991,Female,Pune,1,2014-12-18
22284,4,161865,Male,Jaipur,3,2013-10-19
22285,4,195784,Female,Hyderabad,3,2014-09-21
22286,4,127947,Male,Jaipur,1,2015-04-12
22287,1,288703,Male,Hyderabad,3,2015-02-04
22288,1,7362,Female,Pune,5,2014-01-23
22289,4,106028,Female,Jaipur,1,2013-11-02
22290,3,48832,Female,Hyderabad,4,2014-10-29
22291,1,240855,Female,Lucknow,1,2013-12-22
22292,1,142921,Female,Kanpur,4,2015-03-17
22293,3,49969,Female,Kolkata,2,2015-03-12
22294,4,137684,Male,Kolkata,4,2013-11-29
22295,2,31481,Male,Kolkata,5,2014-08-19
22296,2,9319,Male,Kolkata,5,2014-10-24
22297,3,40868,Male,Pune,4,2015-03-01
22298,3,254980,Female,Kanpur,3,2013-10-15
22299,3,258573,Male,Kolkata,5,2013-11-11
22300,3,148510,Female,Kolkata,1,2014-10-30
22301,3,243253,Male,Chennai,1,2014-07-21
22302,3,286069,Male,Kanpur,4,2014-10-23
22303,1,72493,Male,Pune,1,2014-03-30
22304,4,269507,Female,Lucknow,5,2013-12-16
22305,3,180998,Male,Pune,3,2014-03-12
22306,1,92897,Female,Pune,3,2013-12-18
22307,2,24392,Female,Chennai,4,2014-11-23
22308,2,62779,Female,Pune,3,2013-10-24
22309,2,242557,Female,Kolkata,5,2014-09-13
22310,4,179571,Female,Kolkata,5,2014-07-13
22311,4,178453,Female,Kolkata,2,2014-08-19
22312,3,115496,Female,Kanpur,1,2014-09-21
22313,1,246318,Male,Jaipur,1,2015-01-30
22314,2,109399,Male,Kanpur,2,2015-02-14
22315,3,288507,Female,Kanpur,1,2014-04-22
22316,2,244868,Male,Kolkata,5,2014-06-06
22317,1,45725,Male,Surat,4,2014-05-18
22318,3,268384,Female,Chennai,5,2014-11-05
22319,1,264641,Male,Jaipur,1,2015-01-08
22320,1,37905,Male,Lucknow,3,2015-03-24
22321,2,120593,Female,Chennai,1,2014-11-05
22322,2,74009,Female,Kolkata,1,2014-04-03
22323,2,185258,Male,Pune,3,2015-05-21
22324,3,282423,Female,Kanpur,3,2015-01-14
22325,4,170436,Female,Lucknow,2,2014-02-24
22326,2,21627,Male,Lucknow,3,2014-03-13
22327,1,10753,Female,Chennai,4,2014-06-05
22328,3,41411,Female,Kolkata,2,2015-04-15
22329,4,21104,Female,Chennai,5,2014-04-09
22330,2,128615,Female,Chennai,3,2015-04-21
22331,2,11526,Male,Kolkata,4,2014-07-27
22332,4,23316,Male,Surat,5,2015-01-26
22333,3,202518,Female,Hyderabad,1,2014-06-13
22334,1,158506,Female,Kolkata,5,2015-03-31
22335,1,6222,Male,Surat,3,2013-12-05
22336,3,40910,Male,Pune,5,2015-01-03
22337,3,117828,Male,Kolkata,5,2014-05-06
22338,3,148511,Male,Chennai,4,2014-07-09
22339,2,174189,Female,Kolkata,4,2014-08-07
22340,3,112720,Male,Surat,4,2014-07-21
22341,3,171338,Male,Hyderabad,4,2015-05-26
22342,4,79236,Female,Lucknow,3,2014-06-23
22343,3,165237,Male,Jaipur,4,2013-11-01
22344,2,59586,Male,Surat,3,2015-02-27
22345,4,286134,Male,Pune,1,2014-06-22
22346,3,19731,Female,Hyderabad,2,2015-01-30
22347,3,208646,Male,Hyderabad,1,2014-03-13
22348,2,298940,Female,Surat,2,2015-04-04
22349,1,280719,Male,Surat,2,2014-03-10
22350,3,37021,Male,Pune,4,2014-05-06
22351,2,6176,Female,Chennai,5,2014-11-26
22352,1,81542,Male,Surat,4,2013-10-05
22353,1,8845,Female,Surat,3,2014-01-15
22354,3,288759,Female,Pune,4,2015-03-01
22355,3,114797,Female,Jaipur,1,2014-12-31
22356,2,163596,Male,Kolkata,5,2014-03-06
22357,4,124529,Male,Hyderabad,5,2015-02-27
22358,1,30508,Male,Chennai,2,2015-05-11
22359,3,177865,Female,Surat,2,2014-01-25
22360,2,33114,Female,Kolkata,4,2014-07-09
22361,3,12037,Male,Jaipur,5,2015-01-10
22362,2,105563,Male,Hyderabad,4,2014-10-16
22363,3,117192,Female,Chennai,4,2014-06-21
22364,1,206488,Female,Kanpur,3,2014-09-18
22365,2,127432,Female,Hyderabad,4,2014-12-28
22366,2,149220,Female,Lucknow,4,2014-01-25
22367,2,102605,Male,Jaipur,5,2014-10-04
22368,2,154909,Male,Pune,1,2014-04-27
22369,1,248045,Female,Kanpur,5,2014-01-17
22370,2,100219,Female,Kolkata,1,2014-10-13
22371,3,214779,Female,Pune,5,2014-07-23
22372,4,257840,Female,Lucknow,1,2013-11-06
22373,3,82542,Female,Pune,1,2014-08-14
22374,4,183873,Female,Lucknow,5,2014-06-30
22375,2,264549,Female,Pune,1,2014-03-17
22376,1,204983,Male,Lucknow,1,2014-05-07
22377,3,37019,Female,Surat,4,2015-03-25
22378,4,55829,Male,Pune,2,2014-10-02
22379,1,114398,Female,Chennai,4,2013-10-26
22380,1,82499,Male,Jaipur,1,2014-05-19
22381,4,248735,Male,Lucknow,3,2015-05-07
22382,2,37936,Female,Surat,2,2014-06-12
22383,1,86699,Male,Jaipur,1,2015-05-18
22384,1,190870,Female,Surat,5,2014-08-08
22385,3,92144,Female,Hyderabad,5,2014-04-13
22386,2,136212,Male,Lucknow,5,2015-02-17
22387,1,253043,Male,Lucknow,1,2015-01-31
22388,1,164375,Female,Surat,1,2014-12-09
22389,2,120111,Male,Hyderabad,3,2013-11-25
22390,1,284553,Female,Lucknow,5,2015-03-13
22391,4,125596,Female,Jaipur,5,2014-06-12
22392,3,126784,Male,Pune,3,2014-04-16
22393,2,74003,Male,Lucknow,4,2015-03-21
22394,3,247349,Male,Lucknow,4,2015-03-28
22395,4,245806,Male,Chennai,2,2015-03-31
22396,1,247664,Male,Pune,2,2013-12-18
22397,2,88241,Female,Jaipur,5,2015-02-17
22398,1,64018,Female,Kolkata,3,2013-11-16
22399,2,244340,Female,Kanpur,5,2014-09-08
22400,2,94359,Male,Kolkata,2,2014-07-04
22401,3,161097,Male,Kanpur,1,2013-11-18
22402,4,63133,Female,Chennai,2,2014-07-27
22403,2,133718,Male,Kanpur,4,2014-10-09
22404,2,55624,Female,Chennai,5,2014-01-11
22405,3,288499,Male,Kanpur,1,2015-01-02
22406,4,71529,Male,Kanpur,5,2013-11-23
22407,1,285281,Female,Jaipur,4,2015-01-31
22408,1,249567,Male,Jaipur,2,2014-08-11
22409,2,40823,Female,Pune,2,2015-04-15
22410,4,52745,Male,Jaipur,1,2013-10-29
22411,2,146191,Female,Hyderabad,4,2015-05-16
22412,2,3696,Female,Chennai,3,2015-05-14
22413,4,149453,Male,Chennai,5,2014-09-20
22414,3,118720,Female,Kanpur,5,2013-12-21
22415,1,80996,Female,Surat,4,2014-10-10
22416,4,272040,Female,Pune,2,2015-05-17
22417,1,232300,Male,Pune,4,2015-01-12
22418,2,83148,Male,Chennai,3,2015-03-22
22419,2,227657,Male,Kolkata,5,2013-11-27
22420,3,47330,Male,Jaipur,5,2015-01-05
22421,2,186739,Male,Lucknow,1,2014-03-02
22422,2,90628,Female,Surat,4,2014-10-17
22423,1,151094,Female,Pune,4,2015-05-22
22424,1,211744,Male,Chennai,2,2014-10-14
22425,1,139154,Male,Jaipur,4,2013-11-01
22426,1,269265,Male,Kolkata,4,2014-04-04
22427,4,113897,Female,Kolkata,5,2015-01-13
22428,1,47752,Female,Jaipur,5,2014-01-20
22429,3,293317,Male,Jaipur,3,2014-05-18
22430,2,207355,Female,Chennai,5,2014-10-22
22431,4,163872,Male,Pune,5,2015-03-13
22432,2,22789,Male,Hyderabad,4,2014-01-27
22433,2,38759,Male,Pune,4,2014-05-31
22434,2,182847,Male,Chennai,5,2013-12-14
22435,4,79531,Male,Kanpur,2,2013-11-07
22436,2,174115,Male,Kanpur,5,2014-09-12
22437,1,46588,Male,Kolkata,1,2013-11-08
22438,4,169636,Female,Lucknow,4,2014-08-15
22439,2,62726,Male,Lucknow,5,2014-12-04
22440,2,60572,Male,Pune,5,2015-01-03
22441,2,64730,Female,Pune,5,2015-04-12
22442,4,67816,Male,Kanpur,2,2014-01-28
22443,4,208290,Male,Pune,3,2014-06-24
22444,3,276593,Male,Lucknow,1,2015-03-22
22445,2,141514,Female,Surat,5,2013-10-15
22446,3,276801,Male,Jaipur,5,2014-02-27
22447,4,127445,Male,Jaipur,5,2013-11-28
22448,3,69660,Male,Kolkata,4,2015-05-26
22449,2,55387,Male,Kolkata,5,2014-04-13
22450,3,240521,Male,Surat,2,2013-11-18
22451,2,81553,Male,Lucknow,5,2015-05-06
22452,4,7884,Male,Hyderabad,2,2014-04-08
22453,4,125721,Male,Hyderabad,3,2014-07-12
22454,4,88517,Male,Chennai,5,2015-01-01
22455,1,82698,Male,Pune,3,2015-04-14
22456,4,85323,Male,Chennai,1,2014-06-13
22457,1,291882,Male,Jaipur,2,2014-07-11
22458,2,75626,Female,Lucknow,5,2014-02-26
22459,1,116317,Female,Surat,3,2014-03-16
22460,3,256228,Female,Chennai,4,2014-03-18
22461,3,17169,Male,Surat,2,2013-11-11
22462,4,278661,Male,Lucknow,1,2014-08-28
22463,1,256130,Male,Kolkata,3,2015-01-11
22464,1,109083,Male,Chennai,2,2013-11-05
22465,4,279674,Female,Kolkata,2,2014-07-23
22466,2,94036,Male,Surat,5,2014-01-14
22467,3,219140,Female,Kanpur,3,2013-12-01
22468,1,241292,Female,Surat,1,2014-10-21
22469,2,199996,Male,Jaipur,5,2014-09-30
22470,3,243209,Female,Lucknow,1,2014-09-11
22471,2,138278,Female,Jaipur,5,2015-02-03
22472,1,53876,Female,Pune,2,2015-05-21
22473,3,204492,Female,Pune,4,2014-09-16
22474,2,246446,Male,Pune,1,2014-02-10
22475,4,224201,Female,Jaipur,2,2014-09-12
22476,1,89861,Female,Hyderabad,1,2014-09-27
22477,2,138889,Male,Lucknow,4,2014-12-02
22478,4,55531,Female,Jaipur,1,2013-12-15
22479,2,178800,Female,Surat,4,2015-05-26
22480,1,34408,Female,Hyderabad,1,2014-04-01
22481,1,25255,Male,Chennai,1,2015-05-14
22482,1,203454,Male,Kolkata,4,2014-09-27
22483,4,66772,Female,Pune,2,2014-04-15
22484,2,197907,Male,Surat,3,2015-04-15
22485,4,41520,Male,Chennai,5,2014-03-27
22486,4,36267,Female,Kanpur,4,2015-01-25
22487,4,149898,Male,Surat,1,2014-02-19
22488,1,177618,Male,Lucknow,2,2014-03-01
22489,2,238976,Female,Lucknow,3,2015-05-26
22490,3,258877,Female,Kanpur,1,2014-03-06
22491,3,175257,Male,Kolkata,3,2013-12-27
22492,2,31579,Female,Hyderabad,1,2015-02-26
22493,1,27340,Female,Hyderabad,4,2014-08-26
22494,3,163080,Female,Jaipur,5,2014-01-28
22495,3,124896,Female,Kolkata,3,2014-01-12
22496,4,113707,Male,Kolkata,2,2014-09-20
22497,2,273415,Female,Kanpur,1,2014-12-27
22498,3,185241,Female,Jaipur,3,2015-05-04
22499,1,193400,Male,Hyderabad,2,2013-12-04
22500,2,95240,Female,Chennai,1,2015-03-19
22501,3,231992,Male,Kolkata,1,2014-02-03
22502,2,6885,Female,Pune,4,2013-11-28
22503,3,124295,Female,Kolkata,4,2014-08-07
22504,3,290991,Female,Kanpur,3,2015-02-02
22505,4,184353,Male,Hyderabad,1,2014-04-27
22506,4,264205,Male,Chennai,1,2014-04-30
22507,1,144815,Male,Kolkata,2,2015-03-19
22508,3,24878,Male,Hyderabad,2,2014-08-12
22509,3,240834,Male,Kanpur,1,2015-04-16
22510,3,232260,Female,Chennai,3,2014-12-10
22511,4,269354,Male,Chennai,1,2014-12-12
22512,4,160554,Female,Surat,4,2014-07-13
22513,1,108982,Female,Kanpur,4,2014-07-27
22514,3,255125,Male,Kanpur,4,2015-01-21
22515,3,96919,Male,Hyderabad,1,2015-03-30
22516,2,259118,Female,Lucknow,5,2014-08-12
22517,1,61810,Male,Hyderabad,3,2015-03-29
22518,3,66859,Male,Chennai,1,2014-10-29
22519,1,81811,Female,Jaipur,1,2014-10-23
22520,2,95387,Male,Kanpur,4,2014-12-18
22521,4,264231,Female,Lucknow,1,2014-09-21
22522,3,43959,Female,Kolkata,5,2014-05-22
22523,4,34875,Male,Chennai,1,2014-01-02
22524,2,16242,Male,Kanpur,3,2015-02-24
22525,2,77837,Male,Jaipur,2,2014-05-25
22526,3,95735,Male,Lucknow,5,2013-11-01
22527,1,250606,Male,Lucknow,3,2015-04-29
22528,1,232866,Female,Chennai,4,2013-11-04
22529,1,203446,Male,Surat,5,2013-11-05
22530,3,151460,Female,Hyderabad,5,2014-07-01
22531,3,174473,Female,Kolkata,4,2014-09-14
22532,4,230944,Female,Kolkata,1,2014-08-06
22533,3,136648,Female,Chennai,1,2014-03-10
22534,4,227197,Female,Lucknow,5,2013-11-12
22535,3,222044,Female,Kanpur,5,2013-10-07
22536,1,184775,Male,Hyderabad,1,2015-01-17
22537,2,274755,Female,Lucknow,4,2014-07-25
22538,3,163413,Female,Kolkata,4,2015-01-11
22539,1,182807,Male,Kolkata,1,2014-12-15
22540,2,80580,Female,Hyderabad,4,2013-10-10
22541,1,126312,Male,Kolkata,2,2014-01-02
22542,2,99295,Female,Pune,1,2014-12-25
22543,2,128255,Male,Hyderabad,2,2014-11-14
22544,1,23341,Female,Surat,3,2014-08-06
22545,3,144632,Male,Lucknow,2,2015-03-18
22546,3,210879,Female,Chennai,4,2014-05-23
22547,3,84801,Female,Jaipur,4,2013-12-04
22548,2,144936,Female,Chennai,1,2014-07-30
22549,3,247183,Female,Hyderabad,5,2014-01-05
22550,3,51020,Male,Kanpur,5,2014-07-29
22551,3,81109,Male,Kolkata,1,2014-04-13
22552,1,264007,Female,Pune,2,2014-10-17
22553,1,262741,Female,Hyderabad,5,2014-06-29
22554,2,3570,Female,Surat,4,2014-09-05
22555,4,59745,Female,Kolkata,3,2014-09-29
22556,2,192900,Male,Pune,4,2014-09-30
22557,1,92470,Male,Kanpur,2,2014-12-18
22558,3,237337,Male,Lucknow,3,2014-06-09
22559,4,214103,Female,Jaipur,3,2014-12-16
22560,1,67022,Female,Lucknow,2,2015-05-06
22561,1,206525,Male,Chennai,1,2014-12-15
22562,1,81932,Female,Hyderabad,2,2013-12-07
22563,3,41575,Male,Chennai,1,2014-04-19
22564,2,201830,Male,Hyderabad,2,2014-05-30
22565,4,247769,Male,Surat,4,2013-11-03
22566,2,70545,Female,Surat,4,2014-10-13
22567,3,41969,Female,Jaipur,4,2014-06-03
22568,2,279156,Male,Jaipur,2,2015-01-11
22569,1,230257,Female,Kanpur,3,2014-12-07
22570,3,78701,Male,Surat,5,2013-10-26
22571,3,68804,Male,Pune,3,2013-11-19
22572,2,255662,Male,Kanpur,3,2015-04-08
22573,1,181296,Female,Jaipur,2,2013-12-18
22574,1,256806,Female,Chennai,3,2015-01-04
22575,2,185388,Male,Jaipur,5,2015-03-18
22576,4,102082,Male,Kolkata,5,2014-01-19
22577,1,21487,Female,Lucknow,1,2014-01-27
22578,2,150418,Male,Kanpur,4,2014-05-06
22579,4,107153,Male,Kolkata,2,2014-03-15
22580,3,296802,Female,Surat,3,2013-10-25
22581,4,216277,Male,Kanpur,2,2015-02-03
22582,2,133593,Male,Chennai,5,2014-01-31
22583,1,111850,Male,Lucknow,4,2014-07-11
22584,3,46611,Male,Chennai,4,2014-04-03
22585,4,279744,Male,Surat,1,2014-04-24
22586,4,188555,Male,Chennai,2,2014-02-14
22587,2,18203,Female,Hyderabad,5,2014-09-06
22588,4,87520,Female,Kolkata,5,2013-10-28
22589,1,230025,Male,Lucknow,2,2014-02-13
22590,3,160700,Female,Jaipur,5,2014-07-02
22591,2,248163,Female,Kolkata,3,2014-12-30
22592,3,100542,Female,Kolkata,5,2014-02-12
22593,3,228425,Male,Lucknow,4,2014-12-14
22594,1,158545,Female,Surat,1,2014-01-22
22595,1,126584,Female,Pune,3,2015-04-27
22596,4,19915,Female,Hyderabad,5,2015-04-09
22597,3,267835,Female,Chennai,1,2014-06-22
22598,4,276189,Female,Pune,2,2015-03-20
22599,2,85984,Male,Pune,2,2015-05-11
22600,1,81125,Female,Hyderabad,2,2014-06-26
22601,1,102730,Female,Pune,3,2014-07-16
22602,1,5058,Female,Chennai,2,2015-03-01
22603,3,10323,Male,Kolkata,5,2014-06-13
22604,4,205449,Male,Kolkata,1,2014-03-11
22605,2,21377,Female,Kanpur,5,2014-10-10
22606,2,177566,Male,Hyderabad,2,2015-02-27
22607,4,255416,Female,Pune,4,2014-12-24
22608,1,156954,Male,Hyderabad,1,2014-11-15
22609,2,68379,Male,Surat,3,2013-11-16
22610,3,107001,Female,Lucknow,5,2014-01-27
22611,2,96305,Female,Chennai,1,2013-11-04
22612,3,218070,Male,Kanpur,4,2014-09-17
22613,3,179389,Male,Pune,5,2014-01-09
22614,4,72018,Male,Chennai,5,2014-08-02
22615,3,149470,Male,Kanpur,1,2014-12-13
22616,1,251861,Male,Chennai,4,2015-05-01
22617,4,198373,Male,Kolkata,4,2015-02-10
22618,1,120771,Male,Surat,5,2014-01-24
22619,3,231690,Female,Kolkata,4,2014-05-07
22620,1,136607,Female,Hyderabad,4,2014-07-09
22621,4,224717,Female,Kanpur,3,2015-05-22
22622,2,260356,Male,Kolkata,3,2015-02-15
22623,3,34549,Female,Pune,1,2015-01-05
22624,1,143742,Male,Chennai,3,2014-11-04
22625,4,192717,Male,Surat,1,2015-03-15
22626,3,298083,Male,Kanpur,1,2014-08-09
22627,4,171956,Female,Jaipur,2,2014-08-01
22628,1,125219,Female,Jaipur,5,2015-01-08
22629,3,274715,Male,Surat,5,2014-10-21
22630,2,265053,Female,Lucknow,4,2014-06-01
22631,1,298130,Female,Surat,4,2014-08-28
22632,1,249712,Female,Kolkata,3,2014-03-27
